Property Title,Location,Bedrooms,Price,Size,Listing Type
معرض كبيير على شارع السلطان قابوس في الغبره جنب مستشفى الرفاعه,"Muscat, Ghubrah",2,7500.0,600.0,For Rent
Apartment for rent in Muscat hills,"Muscat, Muscat Hills",2,500.0,1111.0,For Rent
Ghubrah North prime location 2bhk for rent شقه بالغبره الشماليه غرفتين ومجلس و3 دورات مياه للايجار,"Muscat, Ghubrah",2,250.0,90.0,For Rent
3 Bedrooms Chalet for Rent in Muscat Quriyat,"Muscat, Quriyat",3,40.0,500.0,For Rent
900 m2 More than 6 bedrooms Villa for Rent in Muscat Qurm,"Muscat, Qurm",2,2500.0,900.0,For Rent
400 m2 4 Bedrooms Villa for Rent in Muscat Bosher,"Muscat, Bosher",4,600.0,400.0,For Rent
Villa for rent in Bousher/فيلا للايجار بوشر,"Muscat, Bosher",2,650.0,400.0,For Rent
94 m2 2 Bedrooms Apartments for Rent in Muscat Qurm,"Muscat, Qurm",2,350.0,94.0,For Rent
900 m2 More than 6 bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",2,2.0,900.0,For Rent
More than 6 bedrooms Chalet for Rent in Dhofar Salala,"Dhofar, Salala",2,40.0,2000.0,For Rent
100 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,25.0,100.0,For Rent
5 ft² 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,50.0,100.0,For Rent
400 m2 1 Bedroom Apartments for Rent in Muscat Bosher,"Muscat, Bosher",1,130.0,400.0,For Rent
600 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,600.0,For Rent
1111 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,20.0,1111.0,For Rent
500 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,100.0,500.0,For Rent
78 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,40.0,78.0,For Rent
5 Bedrooms Chalet for Rent in Al Batinah Saham,"Al Batinah, Saham",5,25.0,10.0,For Rent
عقود إيجار مؤقتة في السيب و بركاء,"Al Batinah, Barka",2,1.0,100.0,For Rent
120 m2 3 Bedrooms Apartments for Rent in Al Dakhiliya Bahla,"Al Dakhiliya, Bahla",3,110.0,120.0,For Rent
محل تجاري في واجهة سوق الخوض,"Muscat, Al Khoud",2,650.0,144.0,For Rent
130 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,140.0,130.0,For Rent
50 m2 1 Bedroom Apartments for Rent in Dhofar Taqah,"Dhofar, Taqah",1,50.0,50.0,For Rent
150 m2 1 Bedroom Apartments for Rent in Muscat Ghubrah,"Muscat, Ghubrah",1,25.0,150.0,For Rent
99 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,150.0,99.0,For Rent
500 m2 More than 6 bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,100000.0,500.0,For Rent
70 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,70.0,For Rent
"For daily and monthly rent, shared residential rooms for young people on the main Al Maha Street","Muscat, Al Khuwair",2,35.0,100.0,For Rent
Mixed Use Land for Rent in Al Batinah Barka,"Al Batinah, Barka",2,500.0,100.0,For Rent
2 m2 1 Bedroom Apartments for Rent in Dhofar Other,"Dhofar, Other",1,15.0,2.0,For Rent
150 m2 Studio Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,7.0,150.0,For Rent
180 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,25.0,180.0,For Rent
Farm house for rent,"Muscat, Al Maabilah",4,50.0,1200.0,For Rent
300 m2 5 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",5,120.0,300.0,For Rent
2 m2 Studio Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,2.0,For Rent
محل للإيجار / صناعية الخابوره,"Al Batinah, Al Khaboura",2,100.0,28.0,For Rent
AL khoud 7 room for rent boys,"Muscat, Al Khoud",2,105.0,100.0,For Rent
100 m2 2 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",2,130.0,100.0,For Rent
120 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,20.0,120.0,For Rent
90 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,18.0,90.0,For Rent
85 m2 Studio Apartments for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,90.0,85.0,For Rent
120 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,45.0,120.0,For Rent
3 Bedrooms Chalet for Rent in Muscat Al-Bustan,"Muscat, Al-Bustan",3,40.0,500.0,For Rent
"House for Rent Al Ashkharah , for daily rent ,","Al Sharqiya, Other",3,30.0,200.0,For Rent
89 m2 1 Bedroom Apartments for Rent in Muscat Al Mouj,"Muscat, Al Mouj",1,570.0,89.0,For Rent
250 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,35.0,250.0,For Rent
130 m2 1 Bedroom Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",1,130.0,130.0,For Rent
200 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,40.0,200.0,For Rent
100 m2 Studio Apartments for Rent in Muscat Azaiba,"Muscat, Azaiba",2,190.0,100.0,For Rent
Semi Furnished Monthly in Muscat Seeb,"Muscat, Seeb",2,15.0,100.0,For Rent
350 m2 4 Bedrooms Villa for Rent in Muscat Ansab,"Muscat, Ansab",4,500.0,350.0,For Rent
3 Bedrooms Chalet for Rent in Al Batinah Saham,"Al Batinah, Saham",3,40.0,1000.0,For Rent
200 m2 2 Bedrooms Apartments for Rent in Dhofar Other,"Dhofar, Other",2,25.0,200.0,For Rent
محلات للإيجار Shops for rent,"Muscat, Quriyat",2,120.0,40.0,For Rent
Unfurnished Monthly in Muscat Al-Hail,"Muscat, Al-Hail",2,60.0,100.0,For Rent
200 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,200.0,For Rent
600 m2 3 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",3,25.0,600.0,For Rent
200 m2 More than 6 bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,45.0,200.0,For Rent
محلات للإيجار في السيح الأحمر ولاية بدبد مقابل محطة نفط عمان موقع استراتيجي على الخط السريع,"Al Dakhiliya, Bidbid",2,250.0,180.0,For Rent
120 m2 3 Bedrooms Apartments for Rent in Muscat Azaiba,"Muscat, Azaiba",3,220.0,120.0,For Rent
Wuttayya-Excellent office space for rent-kitchen-Washroom-Free WiFi-OMR 350 only,"Muscat, Al-Wuttayah",2,350.0,56.0,For Rent
300 m2 2 Bedrooms Apartments for Rent in Al Dhahirah Yunqul,"Al Dhahirah, Yunqul",2,90.0,300.0,For Rent
Wuttayya-Fully furnished 2bhk flat for rent-Free WIFI-OMR 300 only!!,"Muscat, Al-Wuttayah",2,300.0,80.0,For Rent
كافتريا للايجار او العمل بنسبه في المبيعات هوبر ماركت مول بركا,"Al Batinah, Barka",2,25.0,100.0,For Rent
2 m2 More than 6 bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,5.0,2.0,For Rent
مكتب للإيجار في موقع مميز جداً بوشر شارع المها- مشروع أمازون,"Muscat, Bosher",2,395.0,82.0,For Rent
200 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,20.0,200.0,For Rent
مخيم للايجار اليومي,"Dhofar, Salala",2,35.0,800.0,For Rent
Furnished Monthly in Al Dakhiliya Nizwa,"Al Dakhiliya, Nizwa",2,1000.0,100.0,For Rent
500 m2 More than 6 bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,1000.0,500.0,For Rent
61111 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,3.0,61111.0,For Rent
300 m2 3 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",3,65.0,300.0,For Rent
4 Bedrooms Chalet for Rent in Al Batinah Barka,"Al Batinah, Barka",4,50.0,350.0,For Rent
محل تجاري للايجار + شقق للايجار الشهري,"Muscat, Al Maabilah",2,270.0,10.0,For Rent
3 Bedrooms Chalet for Rent in Al Batinah Saham,"Al Batinah, Saham",3,25.0,800.0,For Rent
Furnished Daily in Dhofar Other,"Dhofar, Other",2,15.0,100.0,For Rent
130 ft² 5 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",5,130.0,100.0,For Rent
2 Bedrooms Chalet for Rent in Muscat Amerat,"Muscat, Amerat",2,80.0,500.0,For Rent
40668 m2 2 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",2,170.0,40668.0,For Rent
Furnished Daily in Muscat Al Khoud,"Muscat, Al Khoud",2,9.0,100.0,For Rent
غرفه للإيجار,"Dhofar, Other",1,10.0,1155.0,For Rent
Studio Chalet for Rent in Muscat Seeb,"Muscat, Seeb",2,50.0,100.0,For Rent
Unfurnished Monthly in Muscat Al Mawaleh,"Muscat, Al Mawaleh",2,900.0,100.0,For Rent
250 m2 3 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",3,100.0,250.0,For Rent
Furnished Daily in Dhofar Other,"Dhofar, Other",2,45.0,100.0,For Rent
160 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,160.0,For Rent
Furnished Monthly in Muscat Al Maabilah,"Muscat, Al Maabilah",2,95.0,100.0,For Rent
Furnished Monthly in Muscat Amerat,"Muscat, Amerat",2,105.0,100.0,For Rent
300 m2 4 Bedrooms Villa for Rent in Al Batinah Sohar,"Al Batinah, Sohar",4,250.0,300.0,For Rent
200 m2 2 Bedrooms Apartments for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,160.0,200.0,For Rent
300 m2 More than 6 bedrooms Villa for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,150.0,300.0,For Rent
500 m2 2 Bedrooms Apartments for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,180.0,500.0,For Rent
300 m2 3 Bedrooms Villa for Rent in Al Batinah Sohar,"Al Batinah, Sohar",3,300.0,300.0,For Rent
250 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,25.0,250.0,For Rent
120 m2 2 Bedrooms Apartments for Rent in Muscat Muscat Hills,"Muscat, Muscat Hills",2,500.0,120.0,For Rent
300 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,40.0,300.0,For Rent
200 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,5.0,200.0,For Rent
300 m2 3 Bedrooms Villa for Rent in Al Dakhiliya Manah,"Al Dakhiliya, Manah",3,100.0,300.0,For Rent
40 m2 1 Bedroom Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",1,9.0,40.0,For Rent
8 m2 1 Bedroom Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",1,8.0,8.0,For Rent
111 m2 1 Bedroom Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",1,230.0,111.0,For Rent
Commercial Land for Rent in Al Dhahirah Ibri,"Al Dhahirah, Ibri",2,25.0,100.0,For Rent
350 m2 More than 6 bedrooms Villa for Rent in Muscat Amerat,"Muscat, Amerat",2,400.0,350.0,For Rent
Furnished Monthly in Muscat Al Maabilah,"Muscat, Al Maabilah",2,140.0,100.0,For Rent
500 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,1.0,500.0,For Rent
سوق فنجاء _ مقابل نادي فنجاء _ الكبره القديمة,"Al Dakhiliya, Bidbid",2,50.0,30.0,For Rent
800 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,20.0,800.0,For Rent
100 m2 3 Bedrooms Townhouse for Rent in Muscat Muttrah,"Muscat, Muttrah",3,150.0,100.0,For Rent
90 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,90.0,For Rent
300 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,300.0,For Rent
390000 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,75.0,390000.0,For Rent
2085 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,2085.0,For Rent
500 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,500.0,For Rent
350 m2 More than 6 bedrooms Villa for Rent in Muscat Al Mawaleh,"Muscat, Al Mawaleh",2,1200.0,350.0,For Rent
New luxury flat Sohar falaj شقة راقية جديدة صحار الفلج,"Al Batinah, Sohar",2,140.0,80.0,For Rent
250 m2 3 Bedrooms Townhouse for Rent in Muscat Madinat As Sultan Qaboos,"Muscat, Madinat As Sultan Qaboos",3,590.0,250.0,For Rent
104 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,400.0,104.0,For Rent
Furnished Monthly in Al Batinah Shinas,"Al Batinah, Shinas",2,15.0,100.0,For Rent
150 m2 2 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",2,490.0,150.0,For Rent
2 Bedrooms Chalet for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,30.0,120.0,For Rent
400 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,10000.0,400.0,For Rent
Spacious Room for Rent near Nesto Hypermarket,"Muscat, Wadi Al Kabir",2,75.0,100.0,For Rent
Modern 4BHK Villa in Al Mawaleh  فيلا حديثة من 4 غرف نوم في الموالح,"Muscat, Al Mawaleh",4,500.0,180.0,For Rent
Modern 3BHK Villa in MQ – OMR 650/month  للإيجار  فيلا حديثة من 3 غرف نوم في مدينة السلطان قابوس,"Muscat, Madinat As Sultan Qaboos",3,650.0,200.0,For Rent
Prime Location Shop in Azaiba   محل تجاري في موقع مميز,"Muscat, Azaiba",2,600.0,60.0,For Rent
Open Space in Muscat Hills  مساحة مفتوحة في مسقط هيلز,"Muscat, Muscat Hills",2,370.0,54.0,For Rent
I bhk beautiful apartment in marsa garden bulding,"Muscat, Al Mouj",1,500.0,85.0,For Rent
فيلا للايجار اليومي صحلنوت خريف صلاله  فيلا إيجار يومي  أسبوعي  شهري خلال فتره الخريف قريب السعاده,"Dhofar, Other",2,58.0,170.0,For Rent
600 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,65.0,600.0,For Rent
132 m2 2 Bedrooms Apartments for Rent in Al Wustaa Al Duqum,"Al Wustaa, Al Duqum",2,260.0,132.0,For Rent
450 m2 More than 6 bedrooms Villa for Rent in Muscat Al-Hail,"Muscat, Al-Hail",2,650.0,450.0,For Rent
52 m2 2 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",2,5.0,52.0,For Rent
65 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,35.0,65.0,For Rent
85 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,45.0,85.0,For Rent
Bed Space Available in Ruwi only 25 riyal monthly,"Muscat, Ruwi",2,25.0,100.0,For Rent
100 m2 3 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",3,20.0,100.0,For Rent
80 m2 2 Bedrooms Apartments for Rent in Al Batinah Saham,"Al Batinah, Saham",2,2.0,80.0,For Rent
محل للمشاركه او الإخلاء,"Muscat, Al Khoud",2,150.0,40.0,For Rent
Semi Furnished Daily in Dhofar Salala,"Dhofar, Salala",2,15.0,100.0,For Rent
385 m2 5 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",5,120.0,385.0,For Rent
بيت الإيجار اليومي الاشخرة,"Al Sharqiya, Ja'alan Bani Bu Ali",2,35.0,700.0,For Rent
200 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,70.0,200.0,For Rent
75 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,65.0,75.0,For Rent
80 m2 2 Bedrooms Apartments for Rent in Al Sharqiya Sur,"Al Sharqiya, Sur",2,130.0,80.0,For Rent
300 m2 More than 6 bedrooms Villa for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,300.0,300.0,For Rent
3 Bedrooms Chalet for Rent in Dhofar Taqah,"Dhofar, Taqah",3,40.0,1000.0,For Rent
مخزن للايجار 60 متر مربع خلف مسقط مول,"Muscat, Al Maabilah",2,230.0,60.0,For Rent
Residential Land for Rent in Al Sharqiya Ibra,"Al Sharqiya, Ibra",2,9000.0,100.0,For Rent
42 m2 1 Bedroom Apartments for Rent in Dhofar Taqah,"Dhofar, Taqah",1,25.0,42.0,For Rent
600 m2 5 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",5,25.0,600.0,For Rent
"محل للايجار في بوشر موقع ممتاز جدا Shop for rent in Bousher, very excellent location","Muscat, Bosher",2,250.0,30.0,For Rent
Semi Furnished Monthly in Muscat Al-Hail,"Muscat, Al-Hail",2,120.0,100.0,For Rent
Apartment for rent in Qurum,"Muscat, Qurm",2,450.0,1111.0,For Rent
3bhk penthouse in bosher,"Muscat, Bosher",3,650.0,1111.0,For Rent
بيت للإيجار بسعر 20ریال يومي,"Dhofar, Salala",2,20.0,5000.0,For Rent
3 Bedrooms Chalet for Rent in Dhofar Salala,"Dhofar, Salala",3,80.0,300.0,For Rent
50 m2 1 Bedroom Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",1,12.0,50.0,For Rent
**فرصه مميزه للمستثمرين واصاحب السجلات ** محلات للايجار في بوشر شارع المها بناية جديده موقع مميز,"Muscat, Bosher",2,400.0,40.0,For Rent
1 m2 2 Bedrooms Apartments for Rent in Muscat Amerat,"Muscat, Amerat",2,110.0,1.0,For Rent
600 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,80.0,600.0,For Rent
300 ft² 2 Bedrooms Apartments for Rent in Dhofar Taqah,"Dhofar, Taqah",2,30.0,100.0,For Rent
Unfurnished Monthly in Muscat Wadi Al Kabir,"Muscat, Wadi Al Kabir",2,100.0,100.0,For Rent
عماره مكونه من ثلاث طوابق مخزن ارضي و طابقين موقع عبري / عملا,"Al Dhahirah, Ibri",2,530.0,530.0,For Rent
SHOWROOM [SQ-145],"Muscat, Qurm",2,6.0,920.0,For Rent
300 m2 More than 6 bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",2,140.0,300.0,For Rent
Spacious Apartment for Rent in Azaiba  REF 993iB,"Muscat, Azaiba",3,420.0,100.0,For Rent
80 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,18.0,80.0,For Rent
70 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,40.0,70.0,For Rent
2 Bedrooms Chalet for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,50.0,200.0,For Rent
70 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,45.0,70.0,For Rent
44 m2 Studio Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,80.0,44.0,For Rent
Shared rooms for rent with fully furnished and good condition,"Dhofar, Salala",3,35.0,100.0,For Rent
Semi Furnished Monthly in Al Batinah Sohar,"Al Batinah, Sohar",2,500.0,100.0,For Rent
32 m2 Studio Apartments for Rent in Muscat Bosher,"Muscat, Bosher",2,270.0,32.0,For Rent
200 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Sur,"Al Sharqiya, Sur",2,25.0,200.0,For Rent
100 m2 3 Bedrooms Townhouse for Rent in Muscat Sidab,"Muscat, Sidab",3,100.0,100.0,For Rent
220 m2 5 Bedrooms Apartments for Rent in Dhofar Taqah,"Dhofar, Taqah",5,50.0,220.0,For Rent
110 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,30.0,110.0,For Rent
600 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,60.0,600.0,For Rent
1000 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,1000.0,For Rent
90 m2 2 Bedrooms Apartments for Rent in Al Batinah Saham,"Al Batinah, Saham",2,150.0,90.0,For Rent
400 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,70.0,400.0,For Rent
98 m2 2 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",2,150.0,98.0,For Rent
Luxury 1 bedroom apartment in Muscat Hills (fully furnished with a nice view),"Muscat, Muscat Hills",1,485.0,80.0,For Rent
1 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,45.0,1.0,For Rent
Apartment for rent(monthly or daily),"Muscat, Azaiba",2,20.0,100.0,For Rent
155 m2 2 Bedrooms Apartments for Rent in Buraimi Al Buraimi,"Buraimi, Al Buraimi",2,100.0,155.0,For Rent
105 m2 2 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",2,180.0,105.0,For Rent
120 m2 3 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",3,175.0,120.0,For Rent
155 m2 3 Bedrooms Townhouse for Rent in Buraimi Al Buraimi,"Buraimi, Al Buraimi",3,150.0,155.0,For Rent
مطعم ماكولات سريعه,"Al Sharqiya, Al Mudaibi",2,3000.0,55.0,For Rent
مخزن أو ورشة صناعية للإيجار,"Muscat, Bosher",2,1200.0,560.0,For Rent
6 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,25.0,6.0,For Rent
40 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,20.0,40.0,For Rent
1600 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,35.0,1600.0,For Rent
"Murooj Al Zain – Salalah’s Hidden Gem, 3 Bedroom Apartment","Dhofar, Salala",3,80.0,100.0,For Rent
Room Available in Sohar - Sharing Basis (Short Term) near sohar university,"Al Batinah, Sohar",1,65.0,140.0,For Rent
280 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,85.0,280.0,For Rent
Apartment for rent in Alkhuwair,"Muscat, Al Khuwair",1,170.0,1111.0,For Rent
"Modern 2BHK Apartment for Rent – Ghubra, Opposite Avenues Mall, Muscat.","Muscat, Ghubrah",2,360.0,150.0,For Rent
20 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,12.0,20.0,For Rent
Fantastic Villa for rent in MQ REF 78iC,"Muscat, Madinat As Sultan Qaboos",4,700.0,300.0,For Rent
1111 m2 2 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",2,25.0,1111.0,For Rent
للإيجار محل بالخوض السادسه يصلح مخزن مساحته 25 متر,"Muscat, Al Khoud",2,80.0,25.0,For Rent
150 m2 4 Bedrooms Apartments for Rent in Al Batinah Al Khaboura,"Al Batinah, Al Khaboura",4,140.0,150.0,For Rent
80 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,20.0,80.0,For Rent
5 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,30.0,5.0,For Rent
150 m2 3 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",3,20.0,150.0,For Rent
فيلا  للايجار في صلالة,"Dhofar, Salala",2,25.0,100.0,For Rent
